@relation 'Music: -C 6'

@attribute amazed-suprised {0,1}
@attribute happy-pleased {0,1}
@attribute relaxing-clam {0,1}
@attribute quiet-still {0,1}
@attribute sad-lonely {0,1}
@attribute angry-aggresive {0,1}
@attribute Mean_Acc1298_Mean_Mem40_Centroid numeric
@attribute Mean_Acc1298_Mean_Mem40_Rolloff numeric
@attribute Mean_Acc1298_Mean_Mem40_Flux numeric
@attribute Mean_Acc1298_Mean_Mem40_MFCC_0 numeric
@attribute Mean_Acc1298_Mean_Mem40_MFCC_1 numeric
@attribute Mean_Acc1298_Mean_Mem40_MFCC_2 numeric
@attribute Mean_Acc1298_Mean_Mem40_MFCC_3 numeric
@attribute Mean_Acc1298_Mean_Mem40_MFCC_4 numeric
@attribute Mean_Acc1298_Mean_Mem40_MFCC_5 numeric
@attribute Mean_Acc1298_Mean_Mem40_MFCC_6 numeric
@attribute Mean_Acc1298_Mean_Mem40_MFCC_7 numeric
@attribute Mean_Acc1298_Mean_Mem40_MFCC_8 numeric
@attribute Mean_Acc1298_Mean_Mem40_MFCC_9 numeric
@attribute Mean_Acc1298_Mean_Mem40_MFCC_10 numeric
@attribute Mean_Acc1298_Mean_Mem40_MFCC_11 numeric
@attribute Mean_Acc1298_Mean_Mem40_MFCC_12 numeric
@attribute Mean_Acc1298_Std_Mem40_Centroid numeric
@attribute Mean_Acc1298_Std_Mem40_Rolloff numeric
@attribute Mean_Acc1298_Std_Mem40_Flux numeric
@attribute Mean_Acc1298_Std_Mem40_MFCC_0 numeric
@attribute Mean_Acc1298_Std_Mem40_MFCC_1 numeric
@attribute Mean_Acc1298_Std_Mem40_MFCC_2 numeric
@attribute Mean_Acc1298_Std_Mem40_MFCC_3 numeric
@attribute Mean_Acc1298_Std_Mem40_MFCC_4 numeric
@attribute Mean_Acc1298_Std_Mem40_MFCC_5 numeric
@attribute Mean_Acc1298_Std_Mem40_MFCC_6 numeric
@attribute Mean_Acc1298_Std_Mem40_MFCC_7 numeric
@attribute Mean_Acc1298_Std_Mem40_MFCC_8 numeric
@attribute Mean_Acc1298_Std_Mem40_MFCC_9 numeric
@attribute Mean_Acc1298_Std_Mem40_MFCC_10 numeric
@attribute Mean_Acc1298_Std_Mem40_MFCC_11 numeric
@attribute Mean_Acc1298_Std_Mem40_MFCC_12 numeric
@attribute Std_Acc1298_Mean_Mem40_Centroid numeric
@attribute Std_Acc1298_Mean_Mem40_Rolloff numeric
@attribute Std_Acc1298_Mean_Mem40_Flux numeric
@attribute Std_Acc1298_Mean_Mem40_MFCC_0 numeric
@attribute Std_Acc1298_Mean_Mem40_MFCC_1 numeric
@attribute Std_Acc1298_Mean_Mem40_MFCC_2 numeric
@attribute Std_Acc1298_Mean_Mem40_MFCC_3 numeric
@attribute Std_Acc1298_Mean_Mem40_MFCC_4 numeric
@attribute Std_Acc1298_Mean_Mem40_MFCC_5 numeric
@attribute Std_Acc1298_Mean_Mem40_MFCC_6 numeric
@attribute Std_Acc1298_Mean_Mem40_MFCC_7 numeric
@attribute Std_Acc1298_Mean_Mem40_MFCC_8 numeric
@attribute Std_Acc1298_Mean_Mem40_MFCC_9 numeric
@attribute Std_Acc1298_Mean_Mem40_MFCC_10 numeric
@attribute Std_Acc1298_Mean_Mem40_MFCC_11 numeric
@attribute Std_Acc1298_Mean_Mem40_MFCC_12 numeric
@attribute Std_Acc1298_Std_Mem40_Centroid numeric
@attribute Std_Acc1298_Std_Mem40_Rolloff numeric
@attribute Std_Acc1298_Std_Mem40_Flux numeric
@attribute Std_Acc1298_Std_Mem40_MFCC_0 numeric
@attribute Std_Acc1298_Std_Mem40_MFCC_1 numeric
@attribute Std_Acc1298_Std_Mem40_MFCC_2 numeric
@attribute Std_Acc1298_Std_Mem40_MFCC_3 numeric
@attribute Std_Acc1298_Std_Mem40_MFCC_4 numeric
@attribute Std_Acc1298_Std_Mem40_MFCC_5 numeric
@attribute Std_Acc1298_Std_Mem40_MFCC_6 numeric
@attribute Std_Acc1298_Std_Mem40_MFCC_7 numeric
@attribute Std_Acc1298_Std_Mem40_MFCC_8 numeric
@attribute Std_Acc1298_Std_Mem40_MFCC_9 numeric
@attribute Std_Acc1298_Std_Mem40_MFCC_10 numeric
@attribute Std_Acc1298_Std_Mem40_MFCC_11 numeric
@attribute Std_Acc1298_Std_Mem40_MFCC_12 numeric
@attribute BH_LowPeakAmp numeric
@attribute BH_LowPeakBPM numeric
@attribute BH_HighPeakAmp numeric
@attribute BH_HighPeakBPM numeric
@attribute BHSUM1 numeric
@attribute BHSUM2 numeric
@attribute BHSUM3 numeric

@data
0,0,0,0,0,1,0.379999,0.254396,0.224031,0.558464,0.369265,0.475829,0.388473,0.518911,0.413194,0.638607,0.550006,0.442232,0.565736,0.496693,0.474059,0.52451,0.444058,0.455041,0.118469,0.3184,0.2522,0.385061,0.663616,0.476514,0.523713,0.725692,0.55298,0.275192,0.538224,0.333167,0.427611,0.287771,0.250873,0.310816,0.233181,0.217612,0.199895,0.227531,0.360587,0.352633,0.27218,0.458363,0.106564,0.125399,0.294196,0.086183,0.221112,0.107828,0.841813,0.433056,0.884354,0.5069,0.38361,0.386805,0.608476,0.495224,0.50648,0.608727,0.34434,0.168646,0.321426,0.174323,0.158352,0.118878,0.108656,0.253968,0.070443,0.240602,0.370239,0.081477,0.227578
0,0,0,0,0,1,0.335353,0.397436,0.182293,0.746418,0.168898,0.507405,0.394693,0.66221,0.286285,0.37999,0.520619,0.524056,0.317059,0.535404,0.369843,0.314996,0.312904,0.611468,0.113331,0.228242,0.266259,0.295414,0.607142,0.543551,0.362855,0.5624,0.761123,0.372502,0.59112,0.410031,0.493144,0.284941,0.118554,0.31358,0.194963,0.081861,0.15347,0.059748,0.178275,0.336002,0.176408,0.131916,0.123028,0.12321,0.125803,0.090032,0.095179,0.064886,0.329704,0.285164,0.889363,0.382202,0.235974,0.222258,0.434051,0.455478,0.291087,0.443583,0.504775,0.249103,0.272794,0.147027,0.124594,0.106623,0.016491,0.603175,0.029582,0.571429,0.088305,0.055227,0.087683
1,0,0,0,0,1,0.297229,0.203388,0.080765,0.903695,0.28881,0.317405,0.503949,0.521011,0.304484,0.41664,0.512668,0.374262,0.64949,0.533184,0.394163,0.518613,0.151324,0.170668,0.0526,0.049708,0.084273,0.206889,0.18934,0.177267,0.224273,0.324695,0.242099,0.169319,0.307783,0.273003,0.266327,0.177529,0.109439,0.204353,0.127686,0.026722,0.160654,0.207968,0.188969,0.199603,0.224897,0.180635,0.115235,0.138788,0.20925,0.165569,0.136119,0.085181,0.261288,0.191287,0.926344,0.429466,0.209344,0.27518,0.241925,0.187919,0.22592,0.256977,0.137175,0.086532,0.175331,0.071813,0.063086,0.06963,0.069699,0.269841,0.151661,0.255639,0.138312,0.256845,0.268196
0,0,1,0,1,0,0.148172,0.173146,0.249469,0.643104,0.311451,0.659126,0.62162,0.60556,0.305015,0.590109,0.394425,0.221729,0.499348,0.399598,0.430282,0.603896,0.21514,0.510081,0.200775,0.301255,0.42424,0.568316,0.679594,0.394941,0.437647,0.64751,0.548738,0.334336,0.458272,0.312359,0.39248,0.292116,0.045713,0.226836,0.157274,0.1867,0.166933,0.367215,0.367021,0.459903,0.344915,0.22755,0.156058,0.179649,0.223253,0.140575,0.135634,0.112505,0.349645,0.387965,0.880913,0.476824,0.392786,0.436578,0.707758,0.380423,0.660199,0.625885,0.455917,0.236532,0.318645,0.159044,0.087857,0.169354,0.100767,0.349206,0.000765,0.330827,0.143825,0.093711,0.146538
0,0,0,1,1,0,0.241794,0.099545,0.079489,0.624585,0.568262,0.616085,0.477997,0.626959,0.533366,0.161608,0.596332,0.485004,0.454521,0,0.25774,0.428323,0.204594,0.20485,0.062711,0.131884,0.318587,0.333718,0.242908,0.335646,0.30624,0.529483,0.383094,0.227108,0.401054,0.299166,0.32053,0.24888,0.262897,0.228597,0.157685,0.26265,0.471531,0.443909,0.325542,0.458398,0.395707,0.380821,0.276166,0.201512,0.359919,0.403354,0.203444,0.102116,0.76104,0.482523,0.911534,0.546215,0.611653,0.470476,0.349625,0.459024,0.446265,0.598194,0.326015,0.242171,0.326681,0.240831,0.13452,0.157323,0.020684,0.253968,0.019785,0.240602,0.101516,0.077408,0.099606
1,0,1,0,0,0,0.202337,0.119967,0.041219,0.036929,0.687196,0.336041,0.531636,0.775231,0.586269,0.44209,0.637227,0.6685,0.785528,0.311889,0.410348,0.431617,0.055722,0.082914,0.03272,0.122081,0.097571,0.061567,0.056697,0.1432,0.126218,0.236462,0.25315,0.165385,0.212135,0.271884,0.254372,0.213117,0.144793,0.35142,0.121111,0.799297,0.402052,0.29635,0.182165,0.450496,0.2392,0.669915,0.219629,0.339978,0.200902,0.302435,0.149195,0.154133,0.331301,0.583822,0.914496,0.776605,0.476277,0.179884,0.167947,0.376169,0.216113,0.315378,0.365427,0.231215,0.113101,0.227153,0.121323,0.134448,0.036519,0.507937,0,0.481203,0.125832,0.104653,0.18937
1,1,1,0,0,0,0.462845,0.303201,0.127655,0.674753,0.302569,0.645185,0.514291,0.400809,0.700525,0.518253,0.446151,0.585166,0.598777,0.378723,0.424602,0.550594,0.303503,0.351208,0.091041,0.133491,0.18741,0.374056,0.383967,0.288593,0.323866,0.39796,0.455688,0.316247,0.36955,0.336888,0.441589,0.283295,0.108653,0.212205,0.081719,0.083763,0.218761,0.341205,0.55147,0.306068,0.419062,0.203209,0.194327,0.147649,0.256483,0.184526,0.235089,0.166344,0.35429,0.199799,0.907919,0.481093,0.256743,0.606206,0.387386,0.282934,0.561367,0.35199,0.279877,0.248366,0.248081,0.175827,0.171376,0.168774,0.11637,0.063492,0.008938,0.481203,0.286279,0.112654,0.298961
1,0,0,0,0,1,0.855705,1,0.252225,0.59975,0.119965,0.713902,0.291881,0.690423,0.492025,0.663562,0.622975,0.592936,0.650283,0.637115,0.397089,0.296862,0.946279,0.603927,0.145149,0.233462,0.288609,0.481548,0.213699,0.203536,0.188746,0.432654,0.253132,0.125573,0.253458,0.355033,0.362729,0.283217,0.08204,0.126756,0.100211,0.068157,0.045407,0.080246,0.032485,0.096585,0.09988,0.062126,0.010717,0.027001,0.017948,0.041773,0.028145,0.023067,0.040488,0.086644,0.878866,0.455614,0.124197,0.256205,0.038502,0.087434,0.063412,0.186132,0.050734,0.067973,0.024272,0.054563,0.047072,0.051156,0.361027,0.253968,0.380507,0.240602,0.370525,0.386347,0.433592
1,1,0,0,0,0,0.164488,0.331801,0.254304,0.759577,0.23585,0.462648,0.472373,0.467797,0.451239,0.569845,0.767587,0.599849,0.632206,0.410276,0.269279,0.293599,0.152972,0.689031,0.189641,0.210015,0.207186,0.300297,0.35627,0.315068,0.344245,0.403186,0.438672,0.352888,0.362828,0.284852,0.396562,0.227083,0.02667,0.305493,0.144124,0.079358,0.054629,0.122963,0.248312,0.181415,0.221321,0.106097,0.177307,0.203361,0.161262,0.149369,0.157956,0.094096,0.296139,0.329276,0.858045,0.365255,0.114975,0.136772,0.298137,0.211204,0.361627,0.252557,0.252028,0.257182,0.197742,0.04614,0.072179,0.062024,0.321334,0.222222,0.397994,0.210526,0.371033,0.415885,0.429611
0,0,1,0,0,0,0.683102,0.414486,0.352544,0.091576,0.290111,0.723944,0.434932,0.828654,0.440524,0.792625,0.677717,0.596907,0.822066,0.584899,0.400952,0.671749,0.83938,0.677133,0.207827,0.419321,0.517548,0.514616,0.537896,0.462393,0.648592,0.802843,0.527222,0.389738,0.604904,0.569234,0.537901,0.292959,0.217774,0.212464,0.074146,0.257386,0.202586,0.142689,0.297937,0.25919,0.27496,0.243879,0.11898,0.123152,0.130056,0.131084,0.093735,0.060863,0.371954,0.054683,0.814008,0.590054,0.184877,0.240068,0.284955,0.259411,0.644504,0.578887,0.271956,0.21314,0.31965,0.317631,0.101634,0.120911,0.14489,0.349206,0.297031,0.330827,0.214927,0.006119,0.302358
0,0,1,1,1,0,0.19799,0.066772,0.103967,0.574514,0.515192,0.686254,0.464583,0.600516,0.369436,0.356694,0.635398,0.393429,0.937932,0.719886,0.284708,0.29457,0.192921,0.155106,0.093814,0.166826,0.31151,0.205295,0.228893,0.2553,0.303913,0.477749,0.412323,0.339553,0.428062,0.325692,0.460614,0.391683,0.097499,0.120604,0.163379,0.143277,0.154806,0.183946,0.229012,0.256792,0.29693,0.181491,0.248831,0.14517,0.210752,0.150665,0.130726,0.098283,0.645287,0.427131,0.908877,0.484954,0.451122,0.35854,0.232442,0.266158,0.450213,0.58326,0.429197,0.252368,0.332814,0.184855,0.172909,0.323149,0.050359,0.222222,0.128201,0.210526,0.241636,0.230931,0.255996
0,0,0,0,0,1,0.403173,0.357861,0.197113,0.717097,0.115863,0.444356,0.487878,0.745148,0.573093,0.623948,0.550034,0.438582,0.889361,0.816757,0.496676,0.391193,0.364823,0.499829,0.082427,0.182168,0.128147,0.279794,0.141528,0.147348,0.321735,0.217944,0.183137,0.130811,0.192085,0.19379,0.286513,0.151241,0.116607,0.122814,0.066162,0.019988,0.112796,0.131461,0.079011,0.163066,0.105563,0.024896,0.061043,0.104251,0.004699,0.16959,0.123934,0.039392,0.156277,0.223055,0.89851,0.601183,0.019696,0.0312,0.045338,0.11727,0.057005,0.122165,0.235209,0.388304,0.027252,0.283116,0.094154,0.106485,0.316922,0.253968,0.357434,0.240602,0.318125,0.402916,0.452403
0,0,0,0,0,1,0.40361,0.674746,0.313551,0.625004,0.103109,0.442419,0.236738,0.654679,0.465977,0.696986,0.658671,0.503298,0.794876,0.681134,0.438103,0.456503,0.701513,0.852945,0.203316,0.273235,0.148964,0.207158,0.13172,0.151874,0.079635,0.184301,0.106471,0.084794,0.130869,0.143678,0.228626,0.114239,0.037281,0.15569,0.105436,0.027894,0.115578,0.057828,0.04789,0.013755,0.033701,0.039976,0.002435,0.006821,0.013351,0.015853,0.024911,0.01521,0.139806,0.072218,0.808128,0.490084,0.26213,0.161866,0,0.097394,0.040831,0.160757,0.049313,0.053822,0.023374,0.00243,0.0216,0.036967,0.596312,0.222222,0.722101,0.210526,0.647661,0.761041,0.740349
0,0,0,0,0,1,0.501849,0.294975,0.231802,0.64198,0.173722,0.444706,0.465647,0.567687,0.632964,0.676804,0.710546,0.55853,0.722982,0.594382,0.462067,0.48194,0.561918,0.413623,0.15318,0.347115,0.29324,0.678322,0.590736,0.43917,0.42768,0.586166,0.38117,0.30906,0.354198,0.351604,0.38087,0.231455,0.189626,0.166074,0.087648,0.140777,0.117029,0.164572,0.245323,0.266326,0.180449,0.158771,0.072685,0.062976,0.041706,0.057822,0.0924,0.046935,0.459191,0.175946,0.873029,0.353565,0.24592,0.37113,0.248889,0.383126,0.323661,0.397266,0.174134,0.17008,0.167046,0.157569,0.12338,0.116327,0.130291,0.142857,0,0.593985,0.124117,0.054702,0.142971
0,0,1,1,1,0,0.223712,0.089983,0.068351,0.459437,0.475925,0.474477,0.449516,0.643102,0.483835,0.568355,0.521198,0.358477,0.477362,0.461675,0.474713,0.392341,0.099659,0.099954,0.05413,0.23347,0.174847,0.429608,0.16204,0.13837,0.097314,0.146461,0.237054,0.108311,0.291528,0.247543,0.27155,0.233397,0.044356,0.085306,0.14154,0.196333,0.218618,0.324422,0.326717,0.261401,0.141082,0.10434,0.114733,0.064061,0.142556,0.114522,0.168868,0.109467,0.31248,0.229121,0.911316,0.548199,0.423587,0.491441,0.21953,0.195278,0.281825,0.287494,0.259886,0.139998,0.268019,0.188597,0.150519,0.313735,0.024094,0.349206,0.066297,0.330827,0.145665,0.137039,0.246646
0,0,0,1,1,0,0.422372,0.136234,0.035232,0.14816,0.677763,0.240192,0.291678,0.592142,0.387728,0.344623,0.441921,0.30426,0.502883,0.457384,0.304114,0.301096,0.070634,0.020244,0.014413,0.025417,0.028566,0.038189,0.06319,0.145948,0.243171,0.294888,0.408708,0.289409,0.47223,0.442633,0.458179,0.18051,0.246119,0.124514,0.218915,0.287787,0.620113,0.451975,0.343234,0.542746,0.885319,0.552237,0.627279,0.433969,0.821482,0.713223,0.75245,0.297874,0.29601,0.211615,0.921901,0.761078,0.35262,0.171578,0.182935,0.248399,0.675351,0.462389,0.699673,0.444194,0.820857,0.597541,0.35341,0.19674,0.024054,0.507937,0,0.481203,0.144279,0.187642,0.219309
1,0,0,0,0,1,0.230073,0.394974,0.16022,0.620093,0.298469,0.6839,0.258451,0.522759,0.476795,0.537958,0.756361,0.813153,0.880823,0.48596,0.162723,0.656024,0.333055,0.750824,0.159022,0.295456,0.429419,0.371866,0.116166,0.040472,0.103892,0.066604,0.076967,0.002278,0.098087,0.099718,0.078548,0.149257,0.043645,0.138549,0.238288,0.071573,0,0.018958,0.07361,0.004141,0.07453,0.001402,0.017917,0.046303,0,0.00436,0,0.027043,0.24871,0.04285,0.886837,0.380762,0.154043,0.103915,0.385813,0.085679,0.13468,0.151624,0.068291,0.104108,0.0826,0.009923,0.003824,0.013894,0.264312,0.253968,0.303817,0.240602,0.266686,0.393468,0.378819
0,0,0,0,0,1,0.236098,0.228706,0.146089,0.814389,0.307968,0.387944,0.259593,0.741403,0.478116,0.613966,0.621558,0.568621,0.760806,0.675999,0.350555,0.631359,0.190704,0.479973,0.106576,0.169437,0.253131,0.341743,0.173131,0.208275,0.555624,0.329974,0.364363,0.19476,0.532574,0.397255,0.438447,0.162948,0.0185,0.04937,0.124457,0.029661,0.156698,0.088165,0.079362,0.177402,0.14323,0.033392,0.046371,0.025152,0.055988,0.02109,0.016171,0.027193,0.263198,0.153154,0.879127,0.387901,0.156658,0.148237,0.013091,0.119677,0.181624,0.080392,0.079903,0,0.079505,0,0.042327,0.010134,0.267674,0.253968,0.011406,0.240602,0.257916,0.011185,0.17029
0,0,0,0,0,1,0.545373,0.357981,0.158639,0.744633,0.271442,0.442322,0.372192,0.349821,0.311415,0.545161,0.418513,0.324738,0.534837,0.390787,0.385038,0.43535,0.514958,0.511747,0.0974,0.231406,0.335256,0.493984,0.631796,0.517829,0.426997,0.664382,0.503843,0.301565,0.486254,0.393981,0.429255,0.367268,0.290231,0.25762,0.162381,0.099368,0.207648,0.224106,0.299706,0.300811,0.190297,0.142082,0.084652,0.109503,0.146508,0.121093,0.153548,0.092378,0.63965,0.330725,0.900383,0.409786,0.315048,0.36612,0.316693,0.480418,0.270198,0.332858,0.198879,0.124434,0.327878,0.162603,0.096762,0.20946,0.081118,0.142857,0,0.135338,0.241894,0.040405,0.137604
1,1,1,0,0,0,0.487617,0.295795,0.191996,0.85602,0.24289,0.365196,0.456708,0.336869,0.498738,0.478592,0.546893,0.323698,0.713114,0.509749,0.348683,0.28274,0.337049,0.259958,0.101636,0.222368,0.305261,0.343846,0.324259,0.360091,0.382643,0.461535,0.385595,0.259049,0.439308,0.336596,0.345229,0.290888,0.200911,0.20025,0.161383,0.183315,0.29477,0.292763,0.338679,0.364725,0.419664,0.269706,0.250238,0.220193,0.224975,0.227203,0.155834,0.122856,0.366409,0.319302,0.895331,0.384311,0.488346,0.427352,0.305783,0.292061,0.417795,0.368581,0.254134,0.255725,0.270738,0.14866,0.093961,0.170194,0.023942,0.031746,0.012674,0.43609,0.103205,0.084266,0.110862
0,0,1,1,1,0,0.120976,0.003173,0.064612,0.256114,0.838082,0.695995,0.515316,1,0.853415,0.675312,0.421978,0.224703,0.470484,0.506829,0.401574,0.269217,0.011042,0,0.119976,0.210775,0.136111,0.291109,0.049645,0.248938,0.112926,0.19181,0.254501,0.098153,0.496299,0.27708,0.395493,0.147803,0.06936,0.125286,0.289186,0.39715,0.366091,0.444694,0.326509,0.42295,0.364646,0.392313,0.298761,0.217767,0.443055,0.371482,0.418743,0.228728,0.363067,0.259087,0.923251,0.640329,0.478558,0.408364,0.187,0.482571,0.707873,0.640976,0.450467,0.352649,0.677741,0.481784,0.347333,0.380998,0.007549,0.142857,0.009946,0.135338,0.05023,0.055025,0.061573
0,0,1,1,1,0,0.164331,0.042755,0.143514,0.506277,0.724251,0.533117,0.465837,0.625713,0.357814,0.65212,0.529511,0.146139,0.668793,0.264006,0.293811,0.395913,0.116069,0.089464,0.142222,0.254986,0.384134,0.401526,0.340685,0.313965,0.247939,0.424946,0.298614,0.246598,0.376497,0.351227,0.413559,0.373636,0.092885,0.129048,0.152518,0.44448,0.373009,0.261564,0.270915,0.387819,0.291745,0.238918,0.142827,0.161865,0.366404,0.285792,0.246456,0.218709,0.517747,0.351827,0.893632,0.479443,0.497829,0.509874,0.531593,0.434648,0.43444,0.50674,0.323472,0.305633,0.356979,0.208384,0.247707,0.376544,0.033781,0.31746,0.007559,0.300752,0.189454,0.245454,0.230475
1,0,0,0,0,0,0.381468,0.199851,0.050075,0.825516,0.331401,0.479448,0.453903,0.577188,0.31625,0.194954,0.400297,0.282678,0.507462,0.286395,0.387289,0.38234,0.172163,0.161347,0.046142,0.112549,0.102873,0.090018,0.02827,0.126567,0.065082,0.115042,0.317337,0.139901,0.329181,0.314977,0.429699,0.254025,0.088319,0.162932,0.137783,0.116709,0.180151,0.161734,0.182896,0.29873,0.406294,0.15439,0.229856,0.144387,0.25017,0.245703,0.386047,0.225871,0.282055,0.199307,0.931876,0.341486,0.215921,0.24722,0.089475,0.195944,0.211915,0.196532,0.543364,0.171604,0.263385,0.396073,0.466128,0.323023,0.057812,0.650794,0.032472,0.616541,0.117363,0.24943,0.250217
0,1,1,0,0,0,0.176566,0.077269,0.105402,0.645336,0.422474,0.453541,0.656204,0.382659,1,0.122022,0.706257,0.208267,0.771264,0.284567,0.433336,0.142561,0.112905,0.132857,0.05435,0.177311,0.147418,0.169264,0.148949,0.136139,0.206626,0.363812,0.232945,0.224028,0.391808,0.530875,0.576453,0.357641,0.072401,0.211757,0.208172,0.170274,0.137961,0.13079,0.182514,0.181229,0.29318,0.219445,0.084992,0.157487,0.231661,0.372465,0.328021,0.173138,0.34151,0.343672,0.920028,0.443813,0.173511,0.196073,0.213222,0.097257,0.456309,0.29723,0.167548,0.281293,0.315002,0.598991,0.368803,0.352774,0.049218,0.349206,0.003551,0.330827,0.203992,0.160881,0.183388
1,0,0,0,0,1,0.495516,0.320244,0.113896,0.937726,0.271726,0.287357,0.50002,0.4434,0.43072,0.532043,0.415519,0.423472,0.593651,0.49125,0.315836,0.397883,0.189923,0.145435,0.043095,0.05688,0.096781,0.218466,0.221612,0.321941,0.177716,0.372546,0.300669,0.150194,0.289311,0.204649,0.27036,0.179851,0.081244,0.093888,0.086885,0.13315,0.137581,0.491862,0.34672,0.368963,0.186779,0.123519,0.094974,0.055036,0.077059,0.120344,0.081023,0.054922,0.286701,0.265629,0.932485,0.479194,0.337567,0.345313,0.242559,0.265886,0.244092,0.408297,0.245083,0.10489,0.208563,0.06775,0.079281,0.086709,0.045553,0.460317,0.073373,0.43609,0.137039,0.073958,0.251029
0,1,1,0,0,0,0.118692,0.036016,0.09371,0.481277,0.673437,0.472212,0.435879,0.460907,0.496591,0.610694,0.547937,0.321811,0.588539,0.303168,0.404749,0.265991,0.057214,0.045481,0.080336,0.206316,0.165513,0.331556,0.199165,0.2139,0.229059,0.328951,0.230803,0.192843,0.323522,0.309999,0.451937,0.484112,0.066637,0.142796,0.238288,0.215529,0.286862,0.262546,0.30531,0.278258,0.225053,0.187843,0.117189,0.102697,0.277454,0.227235,0.297776,0.277657,0.346303,0.280935,0.903911,0.528079,0.398085,0.413889,0.221236,0.233936,0.3264,0.353795,0.201809,0.199625,0.447784,0.356902,0.255948,0.542931,0.028995,0.603175,0.077432,0.571429,0.093501,0.10925,0.18667
1,0,0,0,0,1,0.278628,0.218104,0.121487,0.845143,0.185814,0.547455,0.53696,0.63077,0.391053,0.648148,0.615135,0.451711,0.604451,0.362024,0.39158,0.39046,0.201225,0.310308,0.084638,0.130812,0.155081,0.323788,0.349561,0.379179,0.413762,0.537179,0.350198,0.254745,0.387303,0.342924,0.454961,0.342018,0.10652,0.220154,0.20553,0.061671,0.24937,0.183292,0.272633,0.313247,0.292755,0.204061,0.131262,0.110135,0.166973,0.158292,0.125399,0.10361,0.352693,0.253256,0.913102,0.367045,0.142014,0.349002,0.244248,0.345803,0.421177,0.421896,0.167041,0.173706,0.224615,0.145404,0.142401,0.16808,0.027217,0.52381,0,0.496241,0.114369,0.015262,0.062466
0,1,0,0,0,0,0.303432,0.198995,0.08586,0.852213,0.352705,0.36768,0.529555,0.452526,0.272796,0.617689,0.562485,0.51807,0.556714,0.636713,0.271586,0.330259,0.120002,0.128937,0.049421,0.052579,0.05886,0.117515,0.210692,0.167186,0.140396,0.312427,0.220977,0.128551,0.233408,0.191275,0.214476,0.155288,0.036121,0.193415,0.195785,0.184583,0.253135,0.284587,1,0.36763,0.37915,0.488314,0.186265,0.113456,0.216028,0.191718,0.177744,0.134199,0.327445,0.294833,0.935839,0.428211,0.202054,0.176791,0.42218,0.155781,0.250283,0.423042,0.123643,0.13424,0.139843,0.180653,0.064063,0.090897,0.023206,0.301587,0.04405,0.285714,0.099365,0.127966,0.139928
0,0,1,0,1,0,0.393135,0.326733,0.275314,0.586298,0.306196,0.24921,0.414415,0.396469,0.318347,0.689409,0.509601,0.606027,0.748763,0.541514,0.427969,0.567447,0.372737,0.46598,0.196352,0.320068,0.377263,0.461439,0.551426,0.405595,0.508431,0.610864,0.695018,0.361245,0.52229,0.378792,0.493855,0.285695,0.226374,0.261885,0.197957,0.241889,0.349435,0.288089,0.437075,0.367356,0.238538,0.239511,0.19755,0.131327,0.246028,0.125013,0.158265,0.133069,0.368667,0.517969,0.820629,0.398195,0.295252,0.313165,0.436117,0.340503,0.316529,0.448283,0.419255,0.192571,0.313705,0.162685,0.254087,0.147822,0.066215,0.269841,0.23403,0.255639,0.150122,0.28924,0.231309
0,0,1,0,0,0,0.31294,0.16076,0.23274,0.550519,0.377164,0.357935,0.544787,0.453707,0.156598,0.419224,0.879101,0.538698,0.379195,0.351397,0.383874,0.500439,0.257838,0.201386,0.171267,0.211185,0.196559,0.438764,0.508107,0.446008,0.531159,0.485614,0.402225,0.273696,0.355323,0.352918,0.464863,0.236589,0.12109,0.149257,0.170894,0.216913,0.214159,0.278028,0.500209,0.532544,0.450134,0.181461,0.281674,0.180628,0.277022,0.204879,0.207343,0.145482,0.42065,0.27183,0.872506,0.470744,0.247439,0.468812,0.421471,0.470169,0.492786,0.454949,0.252896,0.201535,0.179711,0.179143,0.175408,0.110636,0.190912,0.285714,0.251443,0.270677,0.302097,0.309466,0.32598
0,0,0,0,0,1,0.215932,0.302825,0.172217,0.551859,0.360503,0.682797,0.241034,0.451365,0.371751,0.498554,0.78864,0.877493,0.99392,0.458106,0.165481,0.456824,0.278819,0.632746,0.199894,0.335099,0.405051,0.370319,0.103638,0.074329,0.119123,0.110173,0.126284,0.070475,0.132657,0.201345,0.299816,0.327252,0.074872,0.371015,0.081954,0.24734,0.333221,0.009308,0.058749,0.324223,0.389459,0.072007,0.03661,0.078101,0.128652,0.049373,0.024381,0.201919,0.2941,0.404075,0.861617,0.424379,0.20972,0.033963,0.109102,0.135504,0.168863,0.11724,0.131859,0.17678,0.102987,0.161657,0.295077,0.415987,0.282274,0.253968,0.444347,0.240602,0.262328,0.545049,0.491194
